,Austria_PDs,Belgium_PDs,Croatia_PDs,Cyprus_PDs,Estonia_PDs,Finland_PDs,France_PDs,Germany_PDs,Greece_PDs,Ireland_PDs,Italy_PDs,Latvia_PDs,Lithuania_PDs,Luxembourg_PDs,Malta_PDs,Netherlands_PDs,Portugal_PDs,Slovakia_PDs,Slovenia_PDs,Spain_PDs,Austria_Weights,Belgium_Weights,Croatia_Weights,Cyprus_Weights,Estonia_Weights,Finland_Weights,France_Weights,Germany_Weights,Greece_Weights,Ireland_Weights,Italy_Weights,Latvia_Weights,Lithuania_Weights,Luxembourg_Weights,Malta_Weights,Netherlands_Weights,Portugal_Weights,Slovakia_Weights,Slovenia_Weights,Spain_Weights
2017-11,0.466,0.3594,1.7577,4.7718,0.0063,0.2117,0.1896,0.0511,17.3546,0.211,2.4695,0.3145,1.0321,0.0002,0.1473,0.0557,3.0186,0.4808,1.4775,2.5014,0.03229243086356746,0.03939584326872941,0.0,0.001781223020149463,0.0,0.020059699056094216,0.20929210618480243,0.28919945767641647,0.017229225086399888,0.02147745443413025,0.1602637399621489,0.0022131090246857122,0.00350019284938894,0.004988705294737132,0.0008844178594900773,0.06628348681297752,0.01702679017876052,0.007494980728473316,0.003639044245556982,0.10297809345349133
2017-12,0.4216,0.3677,1.8743,3.9686,0.0056,0.2135,0.1815,0.0533,17.1096,0.2288,2.5283,0.3322,1.1274,0.0002,0.1594,0.0558,3.0596,0.5384,1.6339,2.5584,0.03229240509458688,0.03939580826420375,0.0,0.0017812270782796005,0.0,0.020059691953143614,0.2092927200840324,0.28919737816691166,0.01722926423250091,0.021477327814500922,0.1602632512752353,0.002213111636857981,0.00350020498359425,0.004988704635970664,0.0008844144768540989,0.06628343266432334,0.017027034338173413,0.007494978076037207,0.003638883571617336,0.10298016165317654
2018-01,0.3796,0.3339,1.8669,3.8587,0.0063,0.2003,0.1881,0.0495,17.8381,0.2295,2.4461,0.3582,0.5873,0.0002,0.1764,0.0499,2.8911,0.5625,1.7474,2.3663,0.03239132424492692,0.03940011151296684,0.0,0.0017493498045171448,0.0,0.01998601530631475,0.20759070971092855,0.29157867829860135,0.016611648997697005,0.023390498891764228,0.15813724527400475,0.0022437048856645747,0.003577477503027664,0.0050754617278643615,0.0009562037943007567,0.06626761922748234,0.017085645367178753,0.007507871187408022,0.00366899985277638,0.10278143441257578
2018-02,0.3622,0.3185,1.8773,3.9086,0.0061,0.2006,0.1764,0.0464,20.2548,0.2412,2.4688,0.3958,0.5902,0.0002,0.1773,0.0486,2.8565,0.5098,1.7557,2.3773,0.032391501173987744,0.0393997806683312,0.0,0.0017493462026910128,0.0,0.01998681535944143,0.2075890747142814,0.2915765281318031,0.016612487503687812,0.023390577084967137,0.1581359056239541,0.002243704270687475,0.0035770997184972776,0.005075453740138213,0.0009561988627224833,0.06626714270656146,0.017085866898962035,0.007507888437306244,0.0036689753063141174,0.10278565359566566
2018-03,0.3496,0.3138,1.6962,3.7823,0.0056,0.2009,0.1859,0.0477,20.3872,0.2564,2.3137,0.4091,1.2013,0.0002,0.1958,0.0489,2.8192,0.5341,1.5304,2.4033,0.032391380370927966,0.03939846806778755,0.0,0.0017493365939388928,0.0,0.019986653207167363,0.20758930893461108,0.2915749781320055,0.01661238999754066,0.023390495274724275,0.15813718534406043,0.002243586648654715,0.0035770792634491296,0.0050754391919001765,0.0009561898807201861,0.0662680987375074,0.017085927930109553,0.007507879237343608,0.0036690040065924328,0.10278659918095899
2018-04,0.325,0.2777,1.4904,3.2315,0.0063,0.2047,0.1673,0.0415,19.337,0.2162,2.0038,0.3647,1.0244,0.0006,0.1535,0.045,2.4476,0.4448,1.2971,2.1658,0.0323918820741295,0.03939999193210952,0.0,0.0017500347240798095,0.0,0.019987011566301633,0.20758875289622913,0.29156975954446374,0.01661242763865031,0.023391764776966268,0.15814202198817112,0.002243602855984904,0.0035771164874113344,0.005075444910828915,0.0009561575754278734,0.06626533184992417,0.017086904792996533,0.007507959309314922,0.003669005186578672,0.10278482989043157
2018-05,0.3324,0.2792,1.4138,3.2706,0.0064,0.2074,0.1688,0.0377,21.0788,0.3148,2.0832,0.3869,1.94,0.0006,0.1221,0.0467,2.5757,0.4703,1.3197,2.2697,0.032391762480043974,0.0393986306022478,0.0,0.0017500208727718465,0.0,0.019986841045391376,0.20758702790193373,0.2915714482244815,0.016612315834060254,0.023391673933313428,0.1581426741322306,0.0022437867220775573,0.003577062953347579,0.005075429776512396,0.0009561484549449861,0.06626531287728504,0.017086992187039633,0.007507930813036978,0.0036689583231305357,0.10278598286615084
2018-06,0.3234,0.2781,1.5714,3.0131,0.0058,0.2089,0.1603,0.0388,21.121,0.202,1.9623,0.4061,1.9274,0.0006,0.0854,0.044,2.2798,0.4487,1.1308,2.2142,0.03239199339947386,0.03939613457314548,0.0,0.0017500141972669105,0.0,0.019987057947484937,0.20759245678573357,0.2915694376985413,0.016612276357406093,0.023391463253486126,0.15814025168480741,0.0022437874404677618,0.003577080801096505,0.00507542349802342,0.0009561427628234452,0.06626580637129553,0.017085235015281627,0.007508361153076273,0.0036689388817740588,0.10278813817881557
2018-07,0.2848,0.2949,1.5688,3.1526,0.0254,0.2511,0.1577,0.0381,19.5387,0.219,2.004,0.3742,3.433,0.0006,0.0866,0.0434,2.3033,0.437,1.1328,2.1698,0.03239193941293213,0.03939701758042611,0.0,0.0017502550657982135,0.0,0.019987002228056466,0.20759558019850965,0.2915662043103462,0.01661170229537459,0.023391492494046925,0.15814437965314185,0.0022437890358502346,0.00357709717684059,0.0050754186046388676,0.0009560924220434602,0.06626261074081352,0.01708571249252051,0.007508338549094649,0.0036689237293968165,0.10278644401016918
2018-08,0.3329,0.3019,1.3483,3.1607,0.0262,0.2663,0.1621,0.0406,19.7813,0.2096,2.037,0.3599,3.3829,0.0005,0.0878,0.046,2.6827,0.557,1.2511,2.2076,0.032391865619522314,0.03939691700993603,0.0,0.0017502541303852349,0.0,0.01998697432152187,0.2075959567920619,0.2915694594281045,0.016611677093981956,0.023391517219459066,0.15813991388032103,0.0022437869127086333,0.003577121748662612,0.005075416153834739,0.0009560909954060194,0.0662625242137314,0.01708565262558338,0.007508327707512353,0.003668916140475835,0.1027876280067912
2018-09,0.3743,0.2987,1.5234,3.2295,0.0266,0.2727,0.1667,0.0453,19.9821,0.1676,2.1605,0.3128,2.4264,0.0005,0.0937,0.0499,3.0486,0.6956,1.1952,2.1493,0.03239162870392035,0.03939745902401661,0.0,0.0017506495278525513,0.0,0.01998612180430512,0.20759853280152468,0.29156673636261987,0.016611581021397277,0.023391366583322283,0.15813841300927214,0.002243878648745194,0.00357713625990577,0.005075400952602133,0.0009560618158693273,0.06626285311010853,0.017085618419205008,0.007508318721979134,0.0036688690698218735,0.10278937416353204
2018-10,0.3774,0.3032,1.5039,3.7443,0.0063,0.5553,0.1747,0.0474,18.0096,0.1612,2.2996,0.3394,1.3281,0.0004,0.0787,0.0484,2.9552,0.6906,1.0122,2.0832,0.03239020915152851,0.0393982269375915,0.0,0.0017506114454392395,0.0,0.01998652300015602,0.20759744874610506,0.29156609626402963,0.01661164402162042,0.023389646846140102,0.15814226268437576,0.002243863082020161,0.003577123657036048,0.005075410950133383,0.0009560675502797438,0.066264190570838,0.017085964799681254,0.007508414884412574,0.003668900317407964,0.10278739509120476
2018-11,0.4706,0.3858,1.7048,5.0546,0.0096,0.7349,0.2373,0.0592,20.4253,0.2027,3.0031,0.3885,1.6416,0.0004,0.099,0.0662,3.7609,0.7379,1.3144,2.8767,0.03231962003470752,0.03929889949967877,0.0,0.0017473431462311179,0.0020157052712561764,0.01995965312959592,0.20711583975454734,0.29123735285935265,0.016596695233836688,0.023351365118953256,0.15760630889293123,0.0022417083042387226,0.0035743955774659945,0.0050730167555959665,0.0009546942818445748,0.06617781945750911,0.01704428555982224,0.00749759695242009,0.0036614863979579355,0.10252621377205463
2018-12,0.4707,0.3922,1.8377,5.0555,0.0098,0.735,0.2406,0.0674,21.3572,0.2028,3.2273,0.3885,1.6417,0.0004,0.0976,0.0688,3.7614,0.7872,1.3147,4.5979,0.03231962003470752,0.03929889949967877,0.0,0.0017473431462311179,0.0020157052712561764,0.01995965312959592,0.20711583975454734,0.29123735285935265,0.016596695233836688,0.023351365118953256,0.15760630889293123,0.0022417083042387226,0.0035743955774659945,0.0050730167555959665,0.0009546942818445748,0.06617781945750911,0.01704428555982224,0.00749759695242009,0.0036614863979579355,0.10252621377205463
2019-01,0.392,0.3891,1.8059,5.5293,0.0158,0.7166,0.2394,0.0618,19.7618,0.2043,3.1822,0.3911,0.4731,0.0004,0.104,0.0614,3.3933,0.4993,1.3958,2.8271,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-02,0.4334,0.3978,1.8026,5.6119,0.0191,0.7313,0.249,0.062,19.9598,0.219,3.215,0.3933,0.5892,0.0004,0.1176,0.0617,3.314,0.4758,1.4399,2.9296,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-03,0.4291,0.3933,1.8042,5.5116,0.0191,0.7242,0.2402,0.0612,19.8809,0.208,2.8696,0.3887,0.6354,0.0004,0.1176,0.0607,2.8474,0.4758,1.326,2.4177,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-04,0.4291,0.3933,1.8042,5.5116,0.0191,0.7242,0.2402,0.0612,19.8809,0.208,2.8696,0.3887,0.6354,0.0004,0.1176,0.0607,2.8474,0.4758,1.326,2.4177,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-05,0.4291,0.3933,1.8042,5.5116,0.0191,0.7242,0.2402,0.0612,19.8809,0.208,2.8696,0.3887,0.6354,0.0004,0.1176,0.0607,2.8474,0.4758,1.326,2.4177,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-06,0.4291,0.3933,1.8042,5.5116,0.0191,0.7242,0.2402,0.0612,19.8809,0.208,2.8696,0.3887,0.6354,0.0004,0.1176,0.0607,2.8474,0.4758,1.326,2.4177,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-07,0.4291,0.3933,1.8042,5.5116,0.0191,0.7242,0.2402,0.0612,19.8809,0.208,2.8696,0.3887,0.6354,0.0004,0.1176,0.0607,2.8474,0.4758,1.326,2.4177,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-08,0.3174,0.3361,1.0507,3.8983,0.0065,0.2295,0.193,0.0445,17.1908,0.2602,2.6762,0.3919,0.4782,0.0003,0.0797,0.0641,3.053,0.4508,1.6868,2.0129,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-09,0.3111,0.3304,1.0916,3.6055,0.0059,0.2398,0.1962,0.0417,16.6825,0.3066,2.6409,0.3755,0.4623,0.0003,0.0914,0.0651,2.7886,0.4145,1.4645,2.0566,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-10,0.2938,0.332,0.935,3.3319,0.0074,0.2471,0.198,0.042,15.6839,0.1269,2.5336,0.3322,0.3348,0.0003,0.0912,0.0597,2.821,0.4225,1.361,1.9961,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-11,0.2939,0.3321,0.8187,3.2299,0.0068,0.2502,0.1876,0.041,15.1753,0.0991,2.432,0.3247,0.3835,0.0003,0.0891,0.0598,2.8459,0.4205,1.2918,1.8609,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2019-12,0.3043,0.3243,0.8537,3.0199,0.0076,0.2417,0.1904,0.0403,15.3723,0.0982,2.4782,0.3052,0.3752,0.0003,0.0869,0.0514,2.9965,0.4085,1.489,1.8032,0.0324599859149603,0.0392767322620273,0.0,0.0017624734591330153,0.002086618467580973,0.019865494879753684,0.20504780970039577,0.29265681872308585,0.016132908251137747,0.025413103730345228,0.15562469436296153,0.0022852688532695445,0.0036667957235564912,0.005119881268634825,0.0010266721385035719,0.06636788280943245,0.017147561160627132,0.007552794075580563,0.0037210510891520516,0.10278545312986201
2020-01,0.2934,0.3212,0.8845,3.015,0.0083,0.2378,0.1888,0.0376,15.0624,0.1942,2.5355,0.2994,0.3305,0.0003,0.0817,0.0496,2.9133,0.4974,1.5651,2.9465,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-02,0.282,0.3133,0.8722,3.1477,0.0078,0.2236,0.1984,0.037,15.9928,0.2018,2.565,0.2819,0.3134,0.0003,0.0752,0.0516,2.6058,0.4751,1.5189,1.6753,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-03,0.276,0.3219,0.7264,1.9496,0.0061,0.2312,0.2084,0.0402,16.5756,0.09,2.2515,0.3175,0.3034,0.0004,0.1018,0.0524,2.6008,0.3767,1.3991,1.7784,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-04,0.2729,0.2914,1.1377,1.4471,0.0069,0.1953,0.1901,0.0369,15.7436,0.0797,2.1314,0.274,0.2407,0.0003,0.0825,0.0478,2.1587,0.322,1.2038,1.6155,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-05,0.2808,0.2782,1.3695,1.3958,0.0074,0.1807,0.1915,0.0349,15.6125,0.0828,2.0224,0.2838,0.2567,0.0003,0.0744,0.0445,2.1578,0.2798,1.2727,1.6173,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-06,0.2998,0.2565,1.4328,1.3739,0.0065,0.1678,0.1774,0.0325,15.3437,0.0882,1.7993,0.2816,0.2515,0.0003,0.0728,0.0453,2.2532,0.262,1.3236,1.6046,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-07,0.3082,0.2553,1.2007,1.3071,0.007,0.1712,0.1666,0.0312,13.1695,0.0839,1.8484,0.3488,0.2287,0.0003,0.0678,0.0404,2.092,0.233,1.2813,1.5425,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-08,0.3524,0.2565,1.1259,1.2446,0.0072,0.1616,0.204,0.0342,12.4365,0.0812,1.8313,0.3517,0.2225,0.0003,0.0652,0.0396,1.9436,0.2124,0.1291,1.9238,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-09,0.3769,0.2732,1.3807,1.3784,0.0079,0.1428,0.2147,0.0387,15.9101,0.1767,1.8584,0.4494,0.2073,0.0003,0.034,0.0462,1.8756,0.3729,1.874,1.9377,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-10,0.5394,0.3654,1.8041,2.4664,0.0456,0.1897,0.2937,0.0658,21.6438,0.1836,3.2943,0.6013,0.4462,0.0009,0.0524,0.0669,2.5812,0.6312,1.8796,2.8675,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-11,0.5201,0.3447,1.755,2.4738,0.0472,0.1841,0.2664,0.0638,20.2271,0.1858,3.4178,0.5924,0.4259,0.0009,0.0522,0.07,2.583,0.6906,1.8165,2.4753,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2020-12,0.5325,0.3623,1.7107,2.4494,0.0536,0.2172,0.2599,0.061,19.8687,0.1989,2.9365,0.5208,0.4652,0.0009,0.0703,0.0631,2.5852,0.5993,1.5686,2.4859,0.032569071942221015,0.03932251116440307,0.0,0.0018100179359196885,0.0021623372674584233,0.01980014331567966,0.20333706414734018,0.29295906573055613,0.01577222242151218,0.02747323357755214,0.15356404363577583,0.00233107433896389,0.0037748373648220186,0.005141990033464994,0.0010931922650085696,0.06689167768840228,0.017322683584070426,0.007626267424528996,0.0037930119025913313,0.10325555425972927
2021-01,0.4491,0.3678,2.1239,3.1329,0.152,0.2187,0.2448,0.0605,17.711,0.2373,2.9671,0.5465,0.5894,0.0012,0.0913,0.0662,2.6174,0.804,1.6741,3.6224,0.03269641360955096,0.03951187411062708,0.0,0.0018571290619275162,0.0022456620332403847,0.01992881524951047,0.2020157003348282,0.29444794001265634,0.015376344554857153,0.028921599478363678,0.15114982673182237,0.002387845314942744,0.003935384829344365,0.005237147903774594,0.0011472549254868407,0.06782653250517408,0.01741306578023975,0.007742796019556013,0.0038737170651362554,0.10228495047896138
2021-02,0.4414,0.3832,1.9796,3.2147,0.1049,0.2034,0.2247,0.0502,18.0615,0.2669,2.8596,0.5231,0.5783,0.0012,0.1028,0.069,2.5561,0.771,1.6094,3.4188,0.03269641360955096,0.03951187411062708,0.0,0.0018571290619275162,0.0022456620332403847,0.01992881524951047,0.2020157003348282,0.29444794001265634,0.015376344554857153,0.028921599478363678,0.15114982673182237,0.002387845314942744,0.003935384829344365,0.005237147903774594,0.0011472549254868407,0.06782653250517408,0.01741306578023975,0.007742796019556013,0.0038737170651362554,0.10228495047896138
2021-03,0.421,0.3556,1.5668,2.0922,0.1059,0.2337,0.2049,0.0518,16.1603,0.1439,2.4671,0.4308,0.6253,0.0012,0.0866,0.0591,2.2632,0.5322,1.1193,2.7752,0.03269641360955096,0.03951187411062708,0.0,0.0018571290619275162,0.0022456620332403847,0.01992881524951047,0.2020157003348282,0.29444794001265634,0.015376344554857153,0.028921599478363678,0.15114982673182237,0.002387845314942744,0.003935384829344365,0.005237147903774594,0.0011472549254868407,0.06782653250517408,0.01741306578023975,0.007742796019556013,0.0038737170651362554,0.10228495047896138
2021-04,0.4037,0.3231,1.7229,2.0509,0.0513,0.2259,0.1681,0.042,16.5106,0.1432,2.1568,0.5175,0.6908,0.001,0.0755,0.0468,2.1765,0.3849,0.8475,2.1349,0.03269641360955096,0.03951187411062708,0.0,0.0018571290619275162,0.0022456620332403847,0.01992881524951047,0.2020157003348282,0.29444794001265634,0.015376344554857153,0.028921599478363678,0.15114982673182237,0.002387845314942744,0.003935384829344365,0.005237147903774594,0.0011472549254868407,0.06782653250517408,0.01741306578023975,0.007742796019556013,0.0038737170651362554,0.10228495047896138
2021-05,0.3803,0.2868,1.6722,2.0537,0.0481,0.2298,0.1524,0.0411,15.9471,0.1536,2.0428,0.5104,0.5786,0.001,0.0782,0.0429,2.1189,0.3474,0.8431,1.9765,0.03269641360955096,0.03951187411062708,0.0,0.0018571290619275162,0.0022456620332403847,0.01992881524951047,0.2020157003348282,0.29444794001265634,0.015376344554857153,0.028921599478363678,0.15114982673182237,0.002387845314942744,0.003935384829344365,0.005237147903774594,0.0011472549254868407,0.06782653250517408,0.01741306578023975,0.007742796019556013,0.0038737170651362554,0.10228495047896138
